actmovie.exe,b010fb33c42026ac3d8eb7220e8978de,GetStartupInfoA,GetModuleHandleA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gdi.exe,57e343f0fe203103344009ed494dfe42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getmac.exe,21d7581228db6c6aae1b51400e4157f6,GetLastError,GetStdHandle,FileTimeToSystemTime,LoadLibraryW,FreeLibrary,lstrcmpiW,lstrlenW,VerifyVersionInfoW,VerSetConditionMask,GetConsoleMode,LocalAlloc,MultiByteToWideChar,GetProcAddress,lstrcpynW,GetTimeFormatW,lstrcpyW,WideCharToMultiByte,GetModuleHandleA,ReadFile,GetComputerNameExW,lstrcmpW,lstrcatW,LocalFree,FormatMessageW,SetConsoleMode,InterlockedDecrement,WriteConsoleW,ReadConsoleW,SetLastError,InterlockedIncrement,WNetGetLastErrorW,WNetCancelConnection2W,WNetAddConnection2W,NetWkstaTransportEnum,NetServerGetInfo,NetApiBufferFree,VariantChangeType,SafeArrayGetLBound,SafeArrayGetElement,SafeArrayGetUBound,VariantClear,SysAllocString,VariantCopy,SysFreeString,SysAllocStringByteLen,VariantInit,SysStringLen,GetUserNameExW,LoadStringW,CharUpperW,CoInitializeEx,CoUninitialize,CoTaskMemAlloc,CoCreateInstance,CoInitializeSecurity,CoTaskMemFree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpresult.exe,5b76943a187f32f91a2142ae385b0641,ConvertStringSidToSidW,LookupAccountSidW,RegQueryInfoKeyW,RegConnectRegistryW,RegOpenKeyExW,RegCloseKey,GetLastError,GetStdHandle,lstrcpynW,WNetGetLastErrorW,WNetCancelConnection2W,WNetAddConnection2W,NetServerGetInfo,DsGetDcNameW,NetApiBufferFree,DsCrackNamesW,VariantChangeType,SafeArrayGetLBound,SafeArrayGetUBound,GetComputerObjectNameW,GetUserNameExW,TranslateNameW,LoadStringW,CharUpperW,CoInitializeEx,CoUninitialize,CoTaskMemAlloc,CoCreateInstance,CoInitializeSecurity,CoTaskMemFree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpupdate.exe,7970b50d7f7db71b6bee7498a664c794,AdjustTokenPrivileges,LookupPrivilegeValueW,OpenProcessToken,GetLastError,HeapFree,LocalReAlloc,CommandLineToArgvW,LoadStringW,ForceSyncFgPolicy,RefreshPolicyEx,NtQueryInformationToken,RtlConvertSidToUnicodeString,RtlCopySid,RtlLengthSid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpconv.exe,845a690048328a037a71971b4fb1137c,RegEnumValueW,RegCloseKey,RegSetValueExW,RegQueryInfoKeyW,RegEnumKeyExW,RegOpenKeyExW,RegCreateKeyW,RegEnumKeyW,RegDeleteKeyW,RegSetValueW,RegQueryValueExW,RegQueryValueW,RegOpenKeyW,GetDeviceCaps,GetTextExtentExPointW,GetTextExtentPointW,GetLastError,LoadLibraryExW,lstrlenA,RemoveDirectoryW,GlobalFree,FreeLibrary,QueryPerformanceCounter,LocalAlloc,ExitProcess,GetThreadLocale,GlobalUnlock,SHChangeNotify,GetSystemMetrics,MessageBoxW,PeekMessageW,VerQueryValueW,GetFileVersionInfoW,GetFileVersionInfoSizeW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
help.exe,d81750b18d78726bd4e459df7a375652,LocalFree,SetThreadUILanguage,GetStdHandle,GetConsoleOutputCP,GetConsoleMode,GetModuleHandleA,WideCharToMultiByte,WriteFile,FormatMessageW,GetFileType,WriteConsoleW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hostname.exe,aaf074be3ed0174dffc7234ae144b6b1,LocalFree,GetModuleHandleA,FormatMessageA,GetLastError,CharToOemBuffA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ie4uinit.exe,cbea567358362667e3c047af3051a3e5,RegDeleteKeyA,RegCloseKey,RegQueryValueExA,RegSetValueExA,RegDeleteValueA,RegCreateKeyExA,RegOpenKeyExA,RegEnumValueA,RegEnumKeyExA,DelNode,GetVersionFromFile,RunSetupCommand,GetLastError,SHChangeNotify,ShellExecuteA,PathGetDriveNumberA,PathIsUNCA,PathRemoveBackslashA,PathIsDirectoryA,PathFindFileNameA,SHCopyKeyA,PathRemoveFileSpecA,CharLowerA,CharPrevA,LoadStringA,CharNextA,MessageBoxA,CharUpperA,GetFileVersionInfoSizeA,GetFileVersionInfoA,VerQueryValueA,OleUninitialize,CoCreateInstance,OleInitialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iexpress.exe,567398c6ea3286d5b8a2f52b86f664b6,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,PropertySheetA,CreatePropertySheetPageA,DestroyPropertySheetPage,GetDeviceCaps,CheckSumMappedFile,GetStdHandle,GetFileAttributesA,HeapDestroy,FreeEnvironmentStringsA,DeleteCriticalSection,GetCurrentProcess,GetLocaleInfoA,LocalAlloc,lstrcatA,FreeEnvironmentStringsW,SetStdHandle,FindResourceExA,WideCharToMultiByte,GetStringTypeA,InterlockedExchange,WriteFile,GetSystemTimeAsFileTime,SetFocus,CharPrevA,GetParent,CheckRadioButton,ShowWindow,MessageBeep,SendDlgItemMessageA,GetFileVersionInfoSizeA,GetFileVersionInfoA,VerQueryValueA,GetOpenFileNameA,GetSaveFileNameA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imapi.exe,a3d01482d96f5497a0950bf3bb9ad264,RegCreateKeyExW,RegCloseKey,AdjustTokenPrivileges,RegDeleteKeyW,RegisterTraceGuidsW,RegQueryValueExW,OpenProcessToken,RegOpenKeyExW,GetTokenInformation,CryptReleaseContext,SetServiceStatus,UnregisterTraceGuids,RegQueryInfoKeyW,RegisterServiceCtrlHandlerW,RegEnumValueW,GetTraceEnableLevel,CryptAcquireContextW,RegEnumKeyExW,GetTraceEnableFlags,TraceMessage,RegDeleteValueW,RegSetValueExW,CryptGenRandom,StartServiceCtrlDispatcherW,GetTraceLoggerHandle,GetVolumePathNameW,GetStdHandle,ReleaseMutex,VarUI4FromStr,SetupDiEnumDeviceInterfaces,SetupDiGetDeviceInterfaceDetailW,SetWindowLongW,UnregisterClassW,PostThreadMessageW,RegisterClassExW,LoadStringW,GetWindowLongW,GetMessageW,DefWindowProcW,UnregisterDeviceNotification,RegisterDeviceNotificationW,CreateWindowExW,TranslateMessage,PostQuitMessage,PostMessageW,CharNextW,DispatchMessageW,CoInitializeEx,CoUninitialize,CoRevokeClassObject,CoRegisterClassObject,CreateStreamOnHGlobal,CoTaskMemRealloc,CoCreateInstance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipconfig.exe,f23590ddccf7c313b30fa19a42856662,CloseServiceHandle,RegCloseKey,RegSetValueExW,RegQueryValueExA,OpenSCManagerW,RegOpenKeyExW,OpenServiceW,ControlService,RegQueryValueExW,DhcpReleaseParameters,DhcpStaticRefreshParams,DhcpAcquireParameters,DnsGetCacheDataTable,DeviceIoControl,GetSystemTimeAsFileTime,UuidFromStringW,SetupDiCreateDeviceInfoList,SetupDiGetDeviceRegistryPropertyW,SetupDiOpenDeviceInfoW,SetupDiDestroyDeviceInfoList,CommandLineToArgvW,DbgPrint,RtlIpv6AddressToStringW,NtOpenFile,RtlInitUnicodeString,RtlNtStatusToDosError,RtlIpv6AddressToStringA,NtCreateFile,NtWaitForSingleObject,NtDeviceIoControlFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipsec6.exe,50f226f7ca84be128aea52fe1c1c5401,GetLastError,HeapFree,GetStdHandle,LCMapStringW,SetHandleCount,GetSystemInfo,DeviceIoControl,VirtualProtect,GetOEMCP,LCMapStringA,HeapDestroy,ExitProcess,FlushFileBuffers,GetEnvironmentStringsW,GetVersionExA,GetModuleFileNameA,RtlUnwind,LoadLibraryA,FreeEnvironmentStringsA,GetStartupInfoA,GetEnvironmentStrings,GetLocaleInfoA,GetCPInfo,UnhandledExceptionFilter,MultiByteToWideChar,FreeEnvironmentStringsW,GetCommandLineA,GetProcAddress,GetProcessHeap,SetStdHandle,CharToOemBuffA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipv6.exe,fbfb841a5633f738fbb5b8a9d8a62e13,CloseServiceHandle,OpenSCManagerA,ControlService,OpenServiceA,DeviceIoControl,HeapFree,GetStdHandle,CharToOemBuffA,RtlInitUnicodeString,RtlGUIDFromString,CoTaskMemFree,CoCreateInstance,CoUninitialize,CoInitializeEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipxroute.exe,4d406883dd6b7410cc938c6c0e8706f4,GetLastError,GetCurrentProcess,TerminateProcess,SetUnhandledExceptionFilter,LocalAlloc,GetModuleHandleA,LocalFree,QueryPerformanceCounter,UnhandledExceptionFilter,MultiByteToWideChar,FormatMessageA,GetSystemTimeAsFileTime,GetTickCount,GetCurrentThreadId,GetCurrentProcessId,MprConfigServerConnect,MprConfigServerDisconnect,MprConfigGetFriendlyName,CharToOemA,RtlInitUnicodeString,NtOpenFile,NtDeviceIoControlFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krnl386.exe,4f6300075cb24d855cac6a5ad28974c4,GetVolumeInformationW,GetModuleHandleA,NtQueryVolumeInformationFile,NtSetVolumeInformationFile,RtlFreeHeap,NtOpenFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
label.exe,53558fa1172953738a69060be696a7e5,GetVolumeInformationW,GetModuleHandleA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lights.exe,7ea99adb26c915ddcac80aa4f00782ab,SelectObject,GetTextExtentPoint32A,GetLastError,Shell_NotifyIconA,GetMessageA,KillTimer,PostQuitMessage,DefWindowProcA,ShowWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lnkstub.exe,a9195b76c9c5a60401849ca16252789d,InitCommonControlsEx,SetThreadLocale,SetupCloseInfFile,ShellExecuteW,GetWindowRect,EnableWindow,EndDialog,MessageBoxA,DialogBoxParamW,SetWindowTextW,LoadIconW,GetDlgItem,GetWindowTextW,SendDlgItemMessageW,ShowWindow,SetDlgItemTextW,SetWindowPos,CoUninitialize,CoCreateInstance,CoInitialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
locator.exe,0a043d64ec41c396c5b1c83ba00d38f5,StartServiceCtrlDispatcherW,GetLastError,EnterCriticalSection,WaitForSingleObject,CreateMailslotW,QueryPerformanceCounter,ExitProcess,DeleteCriticalSection,GetCurrentProcess,GetCurrentProcessId,UnhandledExceptionFilter,GetProcessHeap,GetComputerNameW,RaiseException,ReleaseSemaphore,CreateThread,GetModuleHandleA,ReadFile,RpcStringFreeW,UuidFromStringW,RpcRevertToSelf,NdrServerCall2,RpcBindingFree,RpcMgmtSetCancelTimeout,NdrClientCall2,RpcMgmtWaitServerListen,RpcStringBindingParseW,RpcMgmtStopServerListening,UuidIsNil,RpcServerUseProtseqEpW,RpcServerListen,ADSISetObjectAttributes,ADSICreateDSObject,ADSIDeleteDSObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lodctr.exe,caf44514b28d8745e8f607295a367278,GetModuleHandleA,HeapFree,SetServiceAsTrustedW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logagent.exe,5fb2601063b84ec50a665d52d96d0876,SetSecurityDescriptorOwner,RegDeleteKeyA,GetLastError,VarUI4FromStr,RegisterTypeLib,VariantClear,SysAllocString,LoadTypeLib,SysFreeString,VariantInit,GetMessageA,CreateWindowExA,GetWindowLongA,DispatchMessageA,RegisterWindowMessageA,PostMessageA,CharNextA,SendMessageA,SetWindowLongA,PostQuitMessage,DefWindowProcA,RegisterClassA,PostThreadMessageA,DestroyWindow,HttpQueryInfoW,HttpSendRequestExW,InternetQueryDataAvailable,InternetSetOptionA,InternetConnectW,InternetCloseHandle,HttpQueryInfoA,InternetCrackUrlW,InternetQueryOptionA,InternetErrorDlg,InternetReadFile,InternetOpenW,HttpEndRequestA,HttpOpenRequestW,CoInitializeEx,CoCreateInstance,CoInitialize,CoTaskMemAlloc,CoRevokeClassObject,CoCreateGuid,CoTaskMemRealloc,CoSuspendClassObjects,CoUninitialize,CoRegisterClassObject,CoTaskMemFree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logman.exe,82eee539aaa34c5e1955212d9cf0c865,RegCloseKey,RegQueryValueExW,GetUserDefaultUILanguage,NetUseDel,NetUseAdd,NetUseGetInfo,VariantChangeType,SafeArrayAccessData,SafeArrayGetLBound,SafeArrayUnaccessData,VariantClear,SysAllocString,SafeArrayDestroy,SafeArrayGetUBound,SysFreeString,SafeArrayCreateVector,StrCmpNIW,CharToOemW,LoadStringW,VerQueryValueW,GetFileVersionInfoW,GetFileVersionInfoSizeW,CoCreateInstance,CoUninitialize,CoInitialize,StringFromGUID2,CoSetProxyBlanket,PdhPlaCreateW,PdhPlaEnumCollectionsW,PlaTimeInfoToMilliSeconds,PdhPlaSetInfoW,PdhPlaGetScheduleW,PdhPlaScheduleW,PdhPlaGetInfoW,PdhPlaStartW,PdhPlaDeleteW,PdhTranslateLocaleCounterW,PdhPlaGetLogFileNameW,PdhPlaStopW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logoff.exe,aef1dfffe5af1211485f6c6488fab0a7,GetLastError,FormatMessageW,LoadStringW,WinStationNameFromLogonIdW,WinStationReset,WinStationQueryInformationW,LogonIdFromWinStationNameW,WinStationOpenServerW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
